# (729, 12)
2.251053102359619196e+00 2.612158784476344309e+00 4.003993613623539005e+00 4.198327483853676156e+00 4.595993806262982595e+00 8.805806207526009288e+00 1.594076064944653126e+01 1.625873713204817506e+01 1.668119520173501513e+01 1.678503624707873243e+01 1.986085327540710921e+01 2.043177045099064770e+01
1.788966776280831672e+00 1.829005210659946368e+00 3.162833197343685399e+00 4.318758592262192941e+00 4.678557250473192930e+00 9.193585656434166253e+00 1.591129879390526014e+01 1.630001486273257072e+01 1.632091231395651931e+01 1.674797374080213075e+01 1.863223419189610297e+01 1.982786443448149072e+01
2.845158563574520461e+00 2.991071905046708945e+00 4.906937168976291730e+00 5.510605924954352197e+00 6.417489516379383474e+00 8.792149627259357558e+00 1.562613719070906981e+01 1.606710204926801211e+01 1.674668661781225154e+01 1.791620984254068816e+01 1.951929858931054440e+01 2.114534476183598244e+01
2.962191726962406513e+00 3.047673098865211649e+00 4.874174598351980414e+00 5.702157370502534128e+00 6.340226733797083014e+00 8.721670984729895437e+00 1.557400143377446255e+01 1.608797063420931650e+01 1.672689537703359619e+01 1.787740818747705518e+01 1.957758777001602368e+01 2.104596609538027607e+01
3.263325637527668022e+00 3.356630494304347678e+00 4.773744884096271512e+00 6.059717185338707068e+00 6.157683937615739289e+00 8.501313546294333889e+00 1.577769551493752509e+01 1.614797403227164097e+01 1.666962419604740830e+01 1.774535628915436902e+01 1.966551251274061229e+01 2.080948280581156595e+01
3.646408309233100553e+00 3.903254023074514745e+00 4.600724334159072448e+00 5.693032110849041594e+00 6.671380418912909782e+00 8.162598842167064106e+00 1.623979001688749690e+01 1.633984296416751292e+01 1.658088150722119281e+01 1.752183645703348702e+01 1.983782118909642733e+01 2.055714356295902334e+01
4.025316531152395960e+00 4.350378053586521077e+00 4.556105378128319394e+00 5.190879598252939431e+00 7.239160686042281689e+00 7.740654976423006595e+00 1.635204833545779479e+01 1.647061551633126442e+01 1.690838438025137336e+01 1.727827176751489446e+01 2.009096571133383335e+01 2.031308049903776336e+01
4.025371696793499154e+00 4.350320574101313120e+00 4.557831133792445755e+00 5.189164946847656168e+00 7.240558291368252242e+00 7.738491519468670532e+00 1.635202804378895891e+01 1.647063736160198744e+01 1.692056550210925536e+01 1.727089364650438696e+01 2.007567884474400799e+01 2.032469965644396481e+01
3.646335608292368136e+00 3.900951647439526049e+00 4.600804620743276452e+00 5.695948301991585083e+00 6.669146694725844426e+00 8.167391479154332501e+00 1.623981541710617549e+01 1.631514875935974374e+01 1.658085033999894264e+01 1.752715264167887810e+01 1.986190793620185246e+01 2.054741510263752602e+01
3.263297230523988901e+00 3.355758465081716047e+00 4.773777599337512889e+00 6.066658000528395434e+00 6.151024524027634222e+00 8.504055170687546905e+00 1.576439334314426866e+01 1.614798344059057555e+01 1.666961127438424839e+01 1.774588326947108285e+01 1.967596426065891180e+01 2.080820260052207971e+01
